timestamp,window,packages,predicted
1643486497.4403355,None,59,0.0
1643486497.5547369,None,49,5.9
1643486497.7228718,None,43,15.428571428571429
1643486497.7379081,None,14,25.166666666666668
1643486497.8873034,None,11,27.5
1643486498.115304,None,21,29.333333333333332
1643486498.2497766,None,21,32.833333333333336
1643486498.2564585,None,12,26.5
1643486498.383732,None,18,20.333333333333332
1643486498.444152,None,14,16.166666666666668
1643486498.6622221,None,4,16.166666666666668
1643486498.6623678,None,4,15.0
1643486498.7878187,None,7,12.166666666666666
1643486498.909435,None,23,9.833333333333334
1643486498.9332106,None,4,11.666666666666666
1643486499.2458086,None,24,9.333333333333334
1643486499.4648197,None,4,11.0
1643486499.4650092,None,10,11.0
1643486499.4777405,None,8,12.0
1643486499.6142573,None,16,12.166666666666666
1643486499.7728446,None,30,11.0
1643486499.9917724,None,12,15.333333333333334
1643486500.0102346,None,4,13.333333333333334
1643486500.1202433,None,24,13.333333333333334
1643486500.2408102,None,16,15.666666666666666
1643486500.3463624,None,7,17.0
1643486500.59424,None,12,15.5
1643486500.678134,None,16,12.5
1643486500.8596523,None,6,13.166666666666666
1643486500.9008107,None,11,13.5
1643486500.9528184,None,5,11.333333333333334
1643486501.2506862,None,12,9.5
1643486501.5651429,None,20,10.333333333333334
1643486501.7421145,None,18,11.666666666666666
1643486501.7707062,None,28,12.0
1643486502.0014143,None,37,15.666666666666666
1643486502.1172252,None,6,20.0
1643486502.188186,None,16,20.166666666666668
1643486502.3856027,None,7,20.833333333333332
1643486502.4431455,None,14,18.666666666666668
1643486502.515092,None,8,18.0
1643486502.6561544,None,8,14.666666666666666
1643486502.7521713,None,10,9.833333333333334
1643486502.9024599,None,9,10.5
1643486502.9317186,None,10,9.333333333333334
1643486502.9421344,None,4,9.833333333333334
1643486502.9751003,None,7,8.166666666666666
1643486503.0201817,None,18,8.0
1643486503.2976143,None,16,9.666666666666666
1643486503.345633,None,9,10.666666666666666
1643486503.4476664,None,14,10.666666666666666
1643486503.6360495,None,12,11.333333333333334
1643486503.7046006,None,6,12.666666666666666
1643486503.9725895,None,32,12.5
1643486504.1140697,None,20,14.833333333333334
1643486504.2890491,None,16,15.5
1643486504.3880503,None,31,16.666666666666668
1643486504.5543993,None,16,19.5
1643486505.2966576,None,34,20.166666666666668
1643486505.700062,None,13,24.833333333333332
1643486505.906059,None,21,21.666666666666668
1643486506.1611128,None,36,21.833333333333332
1643486506.3180041,None,21,25.166666666666668
1643486506.421053,None,17,23.5
1643486506.5174654,None,14,23.666666666666668
1643486506.7714455,None,10,20.333333333333332
1643486507.0349548,None,6,19.833333333333332
1643486507.3844368,None,6,17.333333333333332
1643486507.4449275,None,16,12.333333333333334
1643486508.0514684,None,18,11.5
1643486508.1599157,None,10,11.666666666666666
1643486508.4899008,None,19,11.0
1643486508.5914664,None,14,12.5
1643486508.9433944,None,40,13.833333333333334
1643486509.2435458,None,13,19.5
1643486509.3324654,None,22,19.0
1643486509.9779005,None,15,19.666666666666668
1643486510.4648283,None,18,20.5
1643486510.5068402,None,6,20.333333333333332
1643486510.8109,None,12,19.0
1643486511.1233306,None,31,14.333333333333334
1643486511.4298246,None,44,17.333333333333332
1643486511.7213757,None,20,21.0
1643486512.0379014,None,14,21.833333333333332
1643486512.271847,None,24,21.166666666666668
1643486512.5652773,None,34,24.166666666666668
1643486512.8527663,None,24,27.833333333333332
1643486513.0898314,None,17,26.666666666666668
1643486513.2113757,None,18,22.166666666666668
1643486513.4369555,None,13,21.833333333333332
1643486513.659733,None,10,21.666666666666668
