timestamp,window,packages,predicted
1643075261.356693,[22, 43, 24, 21, 18, 13],10,18.25583982202447
1643075261.7713811,[43, 24, 21, 18, 13, 10],11,14.254727474972192
1643075262.4232821,[24, 21, 18, 13, 10, 11],30,12.206896551724139
1643075263.24505,[21, 18, 13, 10, 11, 30],16,18.136818687430477
1643075263.684744,[18, 13, 10, 11, 30, 16],34,18.513904338153505
1643075264.6301725,[13, 10, 11, 30, 16, 34],37,24.57285873192436
1643075266.1215558,[10, 11, 30, 16, 34, 37],40,30.17575083426029
1643075268.8365958,[11, 30, 16, 34, 37, 40],17,35.0
1643075270.5278122,[30, 16, 34, 37, 40, 17],34,29.65294771968854
1643075271.9341397,[16, 34, 37, 40, 17, 34],34,30.295884315906562
1643075273.6061456,[34, 37, 40, 17, 34, 34],51,31.296996662958843
1643075274.8584921,[37, 40, 17, 34, 34, 51],31,38.64182424916574
1643075276.6630619,[40, 17, 34, 34, 51, 31],25,37.490545050055616
1643075277.422722,[17, 34, 34, 51, 31, 25],24,33.16462736373748
1643075278.61182,[34, 34, 51, 31, 25, 24],42,28.79421579532814
1643075279.8351502,[34, 51, 31, 25, 24, 42],42,32.3448275862069
1643075280.7366338,[51, 31, 25, 24, 42, 42],22,36.377085650723025
1643075281.7301872,[31, 25, 24, 42, 42, 22],10,32.361512791991096
1643075282.6365979,[25, 24, 42, 42, 22, 10],17,23.765294771968854
1643075283.5574114,[24, 42, 42, 22, 10, 17],14,19.274749721913235
1643075284.81759,[42, 42, 22, 10, 17, 14],27,15.991101223581758
1643075285.822257,[42, 22, 10, 17, 14, 27],17,19.308120133481644
1643075286.614608,[22, 10, 17, 14, 27, 17],14,19.196885428253616
1643075287.6218283,[10, 17, 14, 27, 17, 14],7,17.581757508342605
1643075288.4556043,[17, 14, 27, 17, 14, 7],11,13.39599555061179
1643075290.047914,[14, 27, 17, 14, 7, 11],16,11.550611790878754
1643075290.9239838,[27, 17, 14, 7, 11, 16],20,12.590656284760847
1643075292.2977173,[17, 14, 7, 11, 16, 20],26,15.478309232480534
1643075293.7844827,[14, 7, 11, 16, 20, 26],24,19.99332591768632
1643075295.0594013,[7, 11, 16, 20, 26, 24],14,22.47052280311457
1643075296.268689,[11, 16, 20, 26, 24, 14],20,20.056729699666295
1643075299.7955456,[16, 20, 26, 24, 14, 20],23,19.57730812013348
1643075300.9457347,[20, 26, 24, 14, 20, 23],10,20.480533926585096
1643075301.986358,[26, 24, 14, 20, 23, 10],14,16.863181312569523
1643075302.6306546,[24, 14, 20, 23, 10, 14],9,15.256952169076753
1643075304.0243728,[14, 20, 23, 10, 14, 9],22,12.49833147942158
1643075304.564761,[20, 23, 10, 14, 9, 22],18,15.314794215795327
1643075305.8396719,[23, 10, 14, 9, 22, 18],25,16.759733036707452
1643075306.7684128,[10, 14, 9, 22, 18, 25],16,20.24471635150167
1643075307.613899,[14, 9, 22, 18, 25, 16],15,19.45939933259177
1643075309.139383,[9, 22, 18, 25, 16, 15],22,17.803114571746384
1643075309.8248427,[22, 18, 25, 16, 15, 22],15,18.86318131256952
1643075310.908365,[18, 25, 16, 15, 22, 15],22,17.552836484983313
1643075312.491342,[25, 16, 15, 22, 15, 22],12,19.013348164627363
1643075313.2859786,[16, 15, 22, 15, 22, 12],10,16.727474972191324
1643075314.153852,[15, 22, 15, 22, 12, 10],12,13.9321468298109
1643075316.3525753,[22, 15, 22, 12, 10, 12],10,12.556173526140155
1643075317.8342712,[15, 22, 12, 10, 12, 10],18,11.229143492769744
1643075318.529996,[22, 12, 10, 12, 10, 18],19,13.417130144605116
1643075319.8366508,[12, 10, 12, 10, 18, 19],18,15.857619577308121
1643075321.9258325,[10, 12, 10, 18, 19, 18],8,17.254727474972192
1643075323.3180892,[12, 10, 18, 19, 18, 8],12,14.295884315906564
1643075324.581086,[10, 18, 19, 18, 8, 12],13,12.889877641824249
1643075326.3971357,[18, 19, 18, 8, 12, 13],14,12.427141268075639
1643075328.6579664,[19, 18, 8, 12, 13, 14],11,12.85984427141268
1643075329.7595162,[18, 8, 12, 13, 14, 11],36,12.340378197997774
1643075331.6763585,[8, 12, 13, 14, 11, 36],26,20.827586206896548
1643075332.492643,[12, 13, 14, 11, 36, 26],20,24.28698553948832
1643075333.2013378,[13, 14, 11, 36, 26, 20],4,23.865406006674085
1643075334.5330682,[14, 11, 36, 26, 20, 4],9,16.703003337041157
1643075335.4286163,[11, 36, 26, 20, 4, 9],6,12.314794215795327
1643075336.2759666,[36, 26, 20, 4, 9, 6],10,8.736373748609566
1643075336.8709416,[26, 20, 4, 9, 6, 10],5,8.420467185761957
1643075338.043625,[20, 4, 9, 6, 10, 5],16,7.152391546162402
1643075338.9385126,[4, 9, 6, 10, 5, 16],13,10.193548387096774
1643075340.2771916,[9, 6, 10, 5, 16, 13],17,11.743047830923249
1643075341.3415942,[6, 10, 5, 16, 13, 17],10,14.102335928809788
1643075342.064765,[10, 5, 16, 13, 17, 10],14,13.136818687430477
1643075343.66142,[5, 16, 13, 17, 10, 14],9,13.315906562847609
1643075346.010978,[16, 13, 17, 10, 14, 9],12,11.67519466073415
1643075347.819438,[13, 17, 10, 14, 9, 12],11,11.471635150166852
1643075349.7709599,[17, 10, 14, 9, 12, 11],5,11.200222469410456
1643075352.3720863,[10, 14, 9, 12, 11, 5],7,8.9321468298109
1643075353.2245944,[14, 9, 12, 11, 5, 7],8,7.806451612903226
1643075355.3249922,[9, 12, 11, 5, 7, 8],22,7.538375973303671
1643075356.3567562,[12, 11, 5, 7, 8, 22],18,12.667408231368185
1643075358.142407,[11, 5, 7, 8, 22, 18],27,15.625139043381534
1643075359.5801296,[5, 7, 8, 22, 18, 27],22,20.604004449388206
1643075361.6756213,[7, 8, 22, 18, 27, 22],6,22.150166852057843
1643075365.2469838,[8, 22, 18, 27, 22, 6],15,16.756395995550612
1643075366.7007709,[22, 18, 27, 22, 6, 15],10,15.03893214682981
1643075368.5799756,[18, 27, 22, 6, 15, 10],26,12.513904338153505
1643075369.9990442,[27, 22, 6, 15, 10, 26],27,16.862068965517242
1643075370.5561712,[22, 6, 15, 10, 26, 27],7,21.36596218020022
1643075372.1979976,[6, 15, 10, 26, 27, 7],24,17.372636262513904
1643075373.4296706,[15, 10, 26, 27, 7, 24],17,19.177975528364847
1643075374.899432,[10, 26, 27, 7, 24, 17],24,18.36262513904338
1643075376.583872,[26, 27, 7, 24, 17, 24],66,20.307007786429367
1643075378.17104,[27, 7, 24, 17, 24, 66],26,37.18464961067853
1643075379.5149362,[7, 24, 17, 24, 66, 26],28,36.53948832035595
1643075381.4740143,[24, 17, 24, 66, 26, 28],14,34.21802002224694
1643075382.830658,[17, 24, 66, 26, 28, 14],14,26.16351501668521
1643075384.0062108,[24, 66, 26, 28, 14, 14],9,19.79532814238042
1643075385.815229,[66, 26, 28, 14, 14, 9],12,14.289210233592879
1643075386.4221694,[26, 28, 14, 14, 9, 12],13,12.311457174638486
1643075387.0673716,[28, 14, 14, 9, 12, 13],6,12.115684093437153
1643075387.9835033,[14, 14, 9, 12, 13, 6],21,9.915461624026696
1643075388.9949317,[14, 9, 12, 13, 6, 21],16,13.552836484983313
1643075390.865249,[9, 12, 13, 6, 21, 16],49,15.026696329254726
1643075391.8967886,[12, 13, 6, 21, 16, 49],13,27.770856507230256
1643075392.5049717,[13, 6, 21, 16, 49, 13],8,24.979977753058957
1643075393.6581101,[6, 21, 16, 49, 13, 8],12,18.93437152391546
1643075394.9402366,[21, 16, 49, 13, 8, 12],14,14.886540600667407
1643075397.277824,[16, 49, 13, 8, 12, 14],32,13.276974416017797
1643075398.730779,[49, 13, 8, 12, 14, 32],30,19.64738598442714
1643075402.5005634,[13, 8, 12, 14, 32, 30],31,24.76640711902113
1643075403.4160075,[8, 12, 14, 32, 30, 31],16,28.436040044493883
1643075404.6980014,[12, 14, 32, 30, 31, 16],10,24.820912124582872
1643075406.38154,[14, 32, 30, 31, 16, 10],16,18.765294771968854
1643075407.3838,[32, 30, 31, 16, 10, 16],5,16.25583982202447
1643075408.320601,[30, 31, 16, 10, 16, 5],30,11.412680756395995
1643075409.3471577,[31, 16, 10, 16, 5, 30],14,17.224694104560623
1643075411.159453,[16, 10, 16, 5, 30, 14],5,17.081201334816463
1643075412.3753495,[10, 16, 5, 30, 14, 5],13,13.10344827586207
1643075413.8459668,[16, 5, 30, 14, 5, 13],9,12.24916573971079
1643075414.6939487,[5, 30, 14, 5, 13, 9],8,10.579532814238043
1643075415.516648,[30, 14, 5, 13, 9, 8],6,9.323692992213571
1643075416.8484166,[14, 5, 13, 9, 8, 6],14,7.913236929922135
1643075417.9401596,[5, 13, 9, 8, 6, 14],9,9.812013348164626
1643075418.8081894,[13, 9, 8, 6, 14, 9],16,9.82313681868743
1643075420.408471,[9, 8, 6, 14, 9, 16],11,12.190211345939932
1643075422.1771207,[8, 6, 14, 9, 16, 11],10,12.218020022246941
1643075424.1224115,[6, 14, 9, 16, 11, 10],11,11.512791991101224
1643075426.4250896,[14, 9, 16, 11, 10, 11],16,11.150166852057842
1643075428.0767474,[9, 16, 11, 10, 11, 16],13,12.757508342602893
1643075429.1697183,[16, 11, 10, 11, 16, 13],12,13.150166852057843
1643075431.8621366,[11, 10, 11, 16, 13, 12],6,12.928809788654059
1643075432.777686,[10, 11, 16, 13, 12, 6],5,10.39377085650723
1643075434.5988688,[11, 16, 13, 12, 6, 5],4,7.903225806451612
1643075436.9791806,[16, 13, 12, 6, 5, 4],11,5.8687430478309235
1643075438.4133804,[13, 12, 6, 5, 4, 11],10,7.240266963292546
1643075440.7474952,[12, 6, 5, 4, 11, 10],19,8.476084538375973
1643075442.4681563,[6, 5, 4, 11, 10, 19],30,12.654060066740822
1643075444.0941343,[5, 4, 11, 10, 19, 30],6,19.783092324805338
1643075446.3049295,[4, 11, 10, 19, 30, 6],13,16.367074527252502
1643075448.2372618,[11, 10, 19, 30, 6, 13],12,14.790878754171302
1643075449.293115,[10, 19, 30, 6, 13, 12],26,13.123470522803114
1643075450.8364682,[19, 30, 6, 13, 12, 26],5,17.284760845383758
1643075452.757306,[30, 6, 13, 12, 26, 5],14,13.681868743047831
1643075454.4201355,[6, 13, 12, 26, 5, 14],10,13.421579532814237
1643075456.4233298,[13, 12, 26, 5, 14, 10],9,11.885428253615128
1643075458.6222591,[12, 26, 5, 14, 10, 9],8,10.484983314794215
1643075460.641704,[26, 5, 14, 10, 9, 8],24,9.301446051167964
1643075462.822756,[5, 14, 10, 9, 8, 24],27,14.350389321468297
1643075465.5585425,[14, 10, 9, 8, 24, 27],20,19.853170189098996
1643075467.7081957,[10, 9, 8, 24, 27, 20],12,21.279199110122356
1643075469.0055625,[9, 8, 24, 27, 20, 12],12,18.457174638487206
1643075470.391522,[8, 24, 27, 20, 12, 12],13,15.481646273637374
1643075472.6420066,[24, 27, 20, 12, 12, 13],6,13.728587319243605
1643075475.1021905,[27, 20, 12, 12, 13, 6],10,10.488320355951057
1643075477.3854444,[20, 12, 12, 13, 6, 10],18,9.721913236929922
1643075479.038895,[12, 12, 13, 6, 10, 18],24,12.460511679644048
1643075481.1528833,[12, 13, 6, 10, 18, 24],44,17.159065628476085
1643075482.8844137,[13, 6, 10, 18, 24, 44],26,27.9432703003337
1643075484.49342,[6, 10, 18, 24, 44, 26],14,29.559510567296996
1643075486.1019833,[10, 18, 24, 44, 26, 14],40,24.7230255839822
1643075487.906501,[18, 24, 44, 26, 14, 40],27,29.132369299221356
1643075489.7475822,[24, 44, 26, 14, 40, 27],20,28.751946607341488
1643075490.907836,[44, 26, 14, 40, 27, 20],9,25.839822024471637
1643075492.6201448,[26, 14, 40, 27, 20, 9],42,19.272525027808676
1643075493.8118649,[14, 40, 27, 20, 9, 42],16,25.959955506117907
1643075496.2280235,[40, 27, 20, 9, 42, 16],17,23.308120133481648
1643075498.0242257,[27, 20, 9, 42, 16, 17],25,21.06006674082314
1643075500.7315059,[20, 9, 42, 16, 17, 25],20,21.935483870967744
1643075502.7659042,[9, 42, 16, 17, 25, 20],14,21.17352614015573
1643075504.5518034,[42, 16, 17, 25, 20, 14],10,18.52725250278087
1643075506.8316753,[16, 17, 25, 20, 14, 10],19,14.972191323692993
1643075510.05407,[17, 25, 20, 14, 10, 19],13,15.585094549499445
1643075511.7233222,[25, 20, 14, 10, 19, 13],14,14.601779755283648
1643075513.3129277,[20, 14, 10, 19, 13, 14],17,14.333704115684094
1643075514.6856477,[14, 10, 19, 13, 14, 17],14,15.248053392658509
1643075516.5308802,[10, 19, 13, 14, 17, 14],20,14.945494994438265
1643075518.4517903,[19, 13, 14, 17, 14, 20],35,16.75750834260289
1643075520.6860714,[13, 14, 17, 14, 20, 35],30,23.665183537263623
1643075522.1175969,[14, 17, 14, 20, 35, 30],16,27.374860956618463
1643075523.5673018,[17, 14, 20, 35, 30, 16],10,24.34816462736374
1643075525.1052268,[14, 20, 35, 30, 16, 10],17,18.665183537263626
1643075527.0099382,[20, 35, 30, 16, 10, 17],20,16.616240266963295
1643075530.702172,[35, 30, 16, 10, 17, 20],10,17.11345939933259
1643075532.9497342,[30, 16, 10, 17, 20, 10],20,14.71635150166852
1643075535.094158,[16, 10, 17, 20, 10, 20],15,16.340378197997776
1643075538.0686824,[10, 17, 20, 10, 20, 15],16,16.040044493882093
1643075540.2692626,[17, 20, 10, 20, 15, 16],20,16.03893214682981
1643075542.1247852,[20, 10, 20, 15, 16, 20],19,17.46384872080089
1643075543.653417,[10, 20, 15, 16, 20, 19],5,18.2825361512792
1643075546.0421596,[20, 15, 16, 20, 19, 5],16,13.726362625139044
1643075548.5431287,[15, 16, 20, 19, 5, 16],32,13.691879866518354
1643075550.5122645,[16, 20, 19, 5, 16, 32],38,19.997775305895438
1643075552.5165052,[20, 19, 5, 16, 32, 38],32,27.75528364849833
1643075554.7952096,[19, 5, 16, 32, 38, 32],42,31.22691879866518
1643075558.0569658,[5, 16, 32, 38, 32, 42],36,36.121245828698555
1643075560.114238,[16, 32, 38, 32, 42, 36],12,36.95661846496107
1643075562.4284003,[32, 38, 32, 42, 36, 12],42,28.19577308120133
1643075563.8825815,[38, 32, 42, 36, 12, 42],20,31.43270300333704
1643075566.1145668,[32, 42, 36, 12, 42, 20],21,27.408231368186875
1643075568.8694258,[42, 36, 12, 42, 20, 21],12,24.620689655172413
1643075572.4161775,[36, 12, 42, 20, 21, 12],21,19.44160177975528
1643075574.6862028,[12, 42, 20, 21, 12, 21],20,18.847608453837594
1643075576.4741848,[42, 20, 21, 12, 21, 20],10,18.9210233592881
1643075578.481892,[20, 21, 12, 21, 20, 10],30,15.828698553948833
1643075579.8561552,[21, 12, 21, 20, 10, 30],18,20.439377085650722
1643075582.103143,[12, 21, 20, 10, 30, 18],17,20.269187986651836
1643075584.0329165,[21, 20, 10, 30, 18, 17],20,19.32480533926585
1643075586.2907531,[20, 10, 30, 18, 17, 20],28,19.36596218020022
1643075588.1926792,[10, 30, 18, 17, 20, 28],32,22.360400444938822
1643075590.2491262,[30, 18, 17, 20, 28, 32],21,26.416017797552836
1643075592.5380783,[18, 17, 20, 28, 32, 21],19,25.454949944382648
1643075594.7867994,[17, 20, 28, 32, 21, 19],19,23.126807563959954
1643075597.1295123,[20, 28, 32, 21, 19, 19],8,21.00778642936596
1643075598.558499,[28, 32, 21, 19, 19, 8],10,15.719688542825361
1643075600.1180832,[32, 21, 19, 19, 8, 10],10,12.591768631813125
1643075602.1039517,[21, 19, 19, 8, 10, 10],7,10.862068965517242
1643075603.5718796,[19, 19, 8, 10, 10, 7],18,9.06896551724138
1643075604.677518,[19, 8, 10, 10, 7, 18],19,11.96551724137931
1643075606.2863426,[8, 10, 10, 7, 18, 19],12,15.03448275862069
1643075608.563716,[10, 10, 7, 18, 19, 12],39,14.725250278086762
1643075610.1656578,[10, 7, 18, 19, 12, 39],7,23.555061179087872
1643075612.1436381,[7, 18, 19, 12, 39, 7],32,19.180200222469413
1643075614.1847746,[18, 19, 12, 39, 7, 32],24,23.379310344827584
1643075616.1253576,[19, 12, 39, 7, 32, 24],21,24.07230255839822
1643075618.2965236,[12, 39, 7, 32, 24, 21],33,23.25250278086763
1643075618.8345373,[39, 7, 32, 24, 21, 33],26,26.659621802002224
1643075620.299889,[7, 32, 24, 21, 33, 26],43,26.995550611790875
1643075621.5496256,[32, 24, 21, 33, 26, 43],5,32.9944382647386
1643075623.4597092,[24, 21, 33, 26, 43, 5],18,24.060066740823135
1643075624.4873672,[21, 33, 26, 43, 5, 18],10,20.419354838709676
1643075625.2603643,[33, 26, 43, 5, 18, 10],15,15.367074527252502
1643075626.1499906,[26, 43, 5, 18, 10, 15],4,14.093437152391546
1643075627.8016264,[43, 5, 18, 10, 15, 4],16,10.156840934371523
1643075629.54295,[5, 18, 10, 15, 4, 16],5,11.600667408231367
1643075631.326649,[18, 10, 15, 4, 16, 5],12,9.343715239154616
1643075632.427261,[10, 15, 4, 16, 5, 12],22,9.986651835372637
1643075634.203048,[15, 4, 16, 5, 12, 22],5,14.352614015572858
1643075635.792715,[4, 16, 5, 12, 22, 5],6,11.868743047830923
1643075636.856862,[16, 5, 12, 22, 5, 6],15,9.526140155728587
1643075638.8745687,[5, 12, 22, 5, 6, 15],7,10.839822024471633
1643075639.6890519,[12, 22, 5, 6, 15, 7],9,9.530589543937708
1643075640.7448895,[22, 5, 6, 15, 7, 9],4,9.239154616240267
1643075642.739399,[5, 6, 15, 7, 9, 4],16,7.275862068965517
1643075643.8004446,[6, 15, 7, 9, 4, 16],15,10.004449388209121
1643075644.5538142,[15, 7, 9, 4, 16, 15],6,12.230255839822025
1643075645.5516634,[7, 9, 4, 16, 15, 6],25,10.61067853170189
1643075646.2770228,[9, 4, 16, 15, 6, 25],5,15.600667408231368
1643075647.0959454,[4, 16, 15, 6, 25, 5],12,12.56952169076752
1643075648.8935084,[16, 15, 6, 25, 5, 12],37,12.022246941045605
1643075649.94114,[15, 6, 25, 5, 12, 37],7,20.726362625139043
1643075651.4199355,[6, 25, 5, 12, 37, 7],4,17.406006674082313
1643075653.892605,[25, 5, 12, 37, 7, 4],17,12.459399332591767
1643075655.2732294,[5, 12, 37, 7, 4, 17],26,12.862068965517242
1643075656.6788917,[12, 37, 7, 4, 17, 26],19,17.279199110122356
1643075658.0373104,[37, 7, 4, 17, 26, 19],24,18.899888765294772
1643075659.742468,[7, 4, 17, 26, 19, 24],9,21.43604004449388
1643075661.6859746,[4, 17, 26, 19, 24, 9],21,17.448275862068964
1643075662.727549,[17, 26, 19, 24, 9, 21],16,17.941045606229142
1643075663.8355029,[26, 19, 24, 9, 21, 16],13,17.056729699666295
1643075665.1499429,[19, 24, 9, 21, 16, 13],18,15.502780867630701
1643075666.4371374,[24, 9, 21, 16, 13, 18],18,16.131256952169075
1643075667.1028,[9, 21, 16, 13, 18, 18],14,16.848720800889875
1643075667.89434,[21, 16, 13, 18, 18, 14],20,16.007786429365964
1643075670.2949648,[16, 13, 18, 18, 14, 20],21,17.341490545050057
1643075671.922556,[13, 18, 18, 14, 20, 21],8,18.853170189098996
1643075674.6082077,[18, 18, 14, 20, 21, 8],18,15.296996662958843
1643075676.0385728,[18, 14, 20, 21, 8, 18],27,15.664071190211345
1643075677.745614,[14, 20, 21, 8, 18, 27],22,19.586206896551722
1643075679.6685457,[20, 21, 8, 18, 27, 22],16,21.254727474972192
1643075682.1396,[21, 8, 18, 27, 22, 16],19,19.96551724137931
1643075683.7657812,[8, 18, 27, 22, 16, 19],25,19.406006674082313
1643075685.1527305,[18, 27, 22, 16, 19, 25],21,21.123470522803114
1643075693.2698808,[27, 22, 16, 19, 25, 21],20,21.367074527252502
1643075697.0028362,[22, 16, 19, 25, 21, 20],6,21.0789766407119
1643075699.4670248,[16, 19, 25, 21, 20, 6],15,15.599555061179087
1643075700.7036679,[19, 25, 21, 20, 6, 15],16,14.25472747497219
1643075702.5713243,[25, 21, 20, 6, 15, 16],16,14.314794215795327
1643075704.8934207,[21, 20, 6, 15, 16, 16],10,14.959955506117907
1643075706.7527907,[20, 6, 15, 16, 16, 10],5,13.42602892102336
1643075707.9385533,[6, 15, 16, 16, 10, 5],18,10.144605116796441
1643075709.619651,[15, 16, 16, 10, 5, 18],12,12.210233592880979
1643075711.2496686,[16, 16, 10, 5, 18, 12],8,12.3559510567297
1643075714.5445225,[16, 10, 5, 18, 12, 8],5,11.014460511679644
1643075716.0396395,[10, 5, 18, 12, 8, 5],7,8.631813125695217
1643075717.6372297,[5, 18, 12, 8, 5, 7],20,7.456062291434928
1643075719.9037864,[18, 12, 8, 5, 7, 20],30,11.612903225806452
1643075721.9047391,[12, 8, 5, 7, 20, 30],7,19.054505005561737
1643075723.6312068,[8, 5, 7, 20, 30, 7],10,16.449388209121246
1643075725.2930655,[5, 7, 20, 30, 7, 10],29,13.976640711902114
1643075727.6803892,[7, 20, 30, 7, 10, 29],23,18.566184649610676
1643075729.398664,[20, 30, 7, 10, 29, 23],16,20.81423804226919
1643075731.0382798,[30, 7, 10, 29, 23, 16],19,19.88209121245829
1643075732.8362656,[7, 10, 29, 23, 16, 19],6,19.533926585094548
1643075734.4242477,[10, 29, 23, 16, 19, 6],22,14.398220244716352
1643075735.5449965,[29, 23, 16, 19, 6, 22],9,16.065628476084537
1643075737.1745825,[23, 16, 19, 6, 22, 9],23,13.616240266963292
1643075738.9383447,[16, 19, 6, 22, 9, 23],12,16.72080088987764
1643075740.9330227,[19, 6, 22, 9, 23, 12],21,15.542825361512792
1643075741.8517673,[6, 22, 9, 23, 12, 21],14,17.446051167964406
