timestamp,window,packages,predicted
1644781892.7482495,None,10,0.0
1644781892.7571528,None,23,2.732079438553741
1644781892.9114327,None,544,9.784229223828032
1644781893.058548,None,393,165.2127991888286
1644781893.311011,None,906,259.3938523247996
1644781893.7023883,None,1195,437.0774590792621
1644781894.434449,None,2127,678.8078923984687
1644781894.9046783,None,1463,1046.3018203828146
1644781895.1983004,None,1070,1236.9877703827046
1644781895.2711864,None,266,1271.001889545427
1644781895.5881548,None,1221,1066.5586288838938
1644781895.6337628,None,147,1076.6598285139091
1644781895.8837469,None,1014,834.1661749766309
1644781896.096558,None,766,825.6688167556101
1644781896.2146058,None,445,785.497317723584
1644781896.302634,None,250,691.2144464307663
1644781896.373499,None,180,569.9539493672245
1644781896.7123537,None,1403,452.1023123482229
1644781896.7416167,None,64,647.0475905604782
1644781896.7694175,None,59,525.6751542987813
1644781896.8785417,None,512,409.17863676076956
1644781897.0669923,None,664,412.2300108968825
1644781897.193994,None,436,460.6775197843831
1644781898.0451324,None,3698,457.99099643844926
1644781898.4092255,None,1321,1230.555852690982
1644781899.2023292,None,3707,1378.6735634040808
1644781899.7558897,None,1502,2025.5743269357545
1644781899.9407597,None,600,2045.3251734401013
1644781900.937252,None,4053,1769.523978993448
1644781901.2874565,None,1310,2283.5455874019362
1644781901.4675047,None,652,2103.352215669616
1644781902.0513198,None,2382,1755.5320617564385
1644781902.128176,None,261,1843.6804887161456
1644781902.6286402,None,1612,1447.9989821412348
1644781903.18416,None,1948,1417.9606559679644
1644781903.3994231,None,755,1505.6387732310777
1644781903.5090652,None,393,1328.9444072332699
1644781903.67768,None,503,1086.9832420630871
1644781903.8076308,None,338,901.4126139094257
1644781904.2391515,None,1439,713.6951392684703
1644781904.5878386,None,1549,830.419808305497
1644781905.7297502,None,4169,996.3967434517899
1644781908.619474,None,10728,1782.71659836026
1644781911.559262,None,11792,4055.504914328717
1644781912.8800855,None,5292,6337.83286310536
1644781913.2719522,None,1504,6687.804643783041
1644781913.4946296,None,1020,5795.438515383778
1644781913.7862768,None,1137,4623.088552360155
1644781914.151859,None,1611,3512.447003062811
1644781914.6319566,None,1894,2700.1063669118084
1644781914.8993256,None,1222,2204.513675447696
1644781915.0630062,None,671,1779.8784136605561
1644781915.13443,None,311,1400.926322912001
1644781916.6397643,None,5734,1058.3724078709918
1644781916.9854999,None,1233,2089.3881914566296
1644781917.5087795,None,1303,2019.8481955201648
1644781917.7354963,None,848,1923.3537600363732
1644781917.986235,None,961,1685.33310769052
1644781918.1757352,None,776,1471.3763874482847
1644781918.7828152,None,2310,1239.6224759746158
1644781921.2573576,None,10799,1420.4586794460188
1644781922.6436949,None,6514,3644.306760453719
1644781922.7255585,None,293,4693.769667193126
1644781922.9085586,None,587,4028.905628446579
1644781923.0147023,None,357,3283.363542413424
1644781924.1775863,None,3691,2451.5823777831984
1644781926.4463046,None,9484,2499.593551857596
1644781928.6007323,None,10480,4029.8919807443413
1644781928.7043722,None,378,5768.779072056741
1644781928.8412683,None,567,4917.408888308626
1644781928.9568367,None,476,3981.3368035248136
1644781929.6775498,None,3447,3001.422613312601
1644781940.9580646,None,53194,2826.3135389919257
1644781954.428926,None,61828,13831.739884715169
1644781965.0750878,None,50685,25979.562097666334
1644781980.9862645,None,72141,34253.367870821894
1644781995.1895418,None,67666,45429.132950449246
1644782004.4474044,None,40189,53405.05620955325
1644782014.0747352,None,41995,53122.69846332306
1644782029.6813293,None,73853,51704.28526601203
1644782043.8179102,None,66784,56516.89220575277
1644782057.8371868,None,67663,59194.386186144664
1644782071.5474427,None,66609,61630.80545606205
1644782085.1635418,None,65538,63413.99070926426
1644782098.1883905,None,63303,64523.73837094572
1644782112.2542496,None,66470,64726.59865336555
1644782127.452923,None,68917,65316.66973617235
1644782141.9694471,None,69466,66226.06772480255
1644782156.1287818,None,66699,67089.10516002735
1644782168.7938278,None,60419,67198.29236538001
1644782182.41302,None,66082,65824.08780611296
1644782196.3535147,None,64342,65719.45885970716
1644782210.5916934,None,70647,65283.56318797705
1644782224.1036885,None,62868,66320.04803046366
1644782238.4757783,None,69903,65650.88735551371
1644782252.3818648,None,68057,66561.36422718815
1644782267.6887703,None,71171,67020.98226986917
1644782283.0962486,None,71714,68083.06738612812
1644782297.4876904,None,67091,69120.14591325675
1644782310.4881005,None,64161,68952.85455826721
1644782326.1608734,None,68765,68007.3128533827
1644782335.017916,None,35541,68053.95509715474
1644782343.9518633,None,39167,60808.60249782281
1644782358.5199778,None,63557,54880.27146184786
1644782358.938578,None,1632,55199.54458765575
1644782359.6042092,None,2657,42628.23631702746
1644782361.4394336,None,7606,31640.502914193705
1644782361.8357387,None,1516,23544.19703593981
1644782362.068362,None,1031,16053.617145239277
1644782362.815336,None,3458,10397.183770912505
1644782363.0166886,None,867,7017.031518116462
1644782363.254794,None,798,4442.003937036664
1644782365.3221202,None,8964,2854.0088835333504
1644782368.3467293,None,12618,3726.5570404099435
1644782371.2969415,None,11632,5687.3512131160205
1644782373.808685,None,9252,7385.316257387758
1644782374.6742039,None,3352,8312.625557081476
1644782375.1424532,None,1981,7636.849832403489
1644782376.0977232,None,3718,6465.276405903824
1644782376.4722033,None,1689,5578.81429116117
1644782376.7886505,None,1448,4369.128655502256
1644782378.2746658,None,4976,3341.7282069466846
1644782378.964288,None,2501,3393.4256144761885
1644782379.9463675,None,3827,3073.78518525184
1644782391.2498193,None,51673,3186.0149642503297
1644782393.0666673,None,7896,13199.417016917087
1644782393.895482,None,3113,13577.986118098781
1644782395.821479,None,9164,12405.747537470512
1644782401.737819,None,27340,12068.513657211986
1644782420.5858772,None,89270,15217.215107096097
1644782443.1099935,None,110232,30812.00944562813
1644782454.8002133,None,56026,49619.001135342834
1644782455.8695872,None,4391,55199.036640434155
1644782460.2018998,None,19100,48023.491538595896
1644782461.3516016,None,4574,42616.483542044334
1644782463.1684747,None,7764,33803.71132680866
1644782463.8390403,None,2994,26198.25130370629
1644782466.0039854,None,10117,18842.55012454917
1644782470.194893,None,19949,14567.801066126725
1644782473.2676396,None,14420,13876.010942690316
1644782476.6210933,None,15432,13182.995561634669
1644782477.3085463,None,3037,13395.418692534007
1644782478.4572568,None,5056,11354.716140472241
1644782478.8898363,None,1815,9905.769932250381
1644782479.1125143,None,877,7936.9202172620035
1644782479.3525782,None,977,5997.116253551105
1644782479.6020658,None,936,4390.26522950549
1644782480.1739786,None,2019,3136.765007062978
1644782490.361238,None,48361,2463.461284969938
1644782505.861425,None,73947,11624.287186310681
1644782518.291816,None,60545,25700.752542756538
1644782531.4607527,None,64677,35779.24374782782
1644782547.9978905,None,76778,44950.86125008018
1644782562.1358926,None,64958,54580.93599539455
1644782575.7783213,None,65887,59623.56128814774
1644782589.3083873,None,64255,62980.36360443406
1644782604.2553215,None,69554,64546.89240523191
1644782616.7971706,None,61858,66231.01130412827
1644782629.9690876,None,64744,65716.67662290695
1644782643.6369114,None,65259,65529.918592640315
1644782657.1986806,None,65113,65380.63567867188
1644782670.543815,None,63760,65226.96482088651
1644782684.0575402,None,66024,64850.959681817665
1644782697.3811672,None,64146,65009.233755841946
1644782712.0039804,None,67801,64819.035077368
1644782724.5671575,None,60692,65410.50912018867
1644782737.9165273,None,60983,64518.710415634596
1644782751.7736254,None,65379,63712.700646416335
1644782767.618735,None,72341,63883.226561448515
1644782781.5880423,None,66737,65543.43430338365
1644782795.3558352,None,66111,65997.4755641825
1644782809.8908677,None,70517,66233.82380183309
1644782824.2788458,None,68974,67276.84114307759
1644782836.970986,None,59853,67856.89614773488
1644782850.9103367,None,66692,66409.6442723611
1644782864.5549905,None,65685,66345.78096952992
1644782879.5535276,None,71191,66091.33154280182
1644782892.9867978,None,64080,67023.26085003006
1644782906.5138085,None,65478,66491.96724977122
1644782920.4092655,None,67870,66271.13697519217
1644782933.3973298,None,63662,66566.99801349793
1644782943.101851,None,44205,65993.64485342524
1644782956.601037,None,63426,61440.480412627585
1644782970.308501,None,63105,61135.16062238012
1644782983.5244133,None,64116,61054.22140838922
1644782997.2796302,None,66333,61426.212640503894
1644783012.1270308,None,67346,62405.24693044847
1644783022.568607,None,51134,63610.76733240481
1644783024.829879,None,8991,61370.17518411704
1644783026.522726,None,6828,50457.296429507776
1644783027.8025882,None,5311,39752.50476160824
1644783028.754436,None,3741,29996.57640142857
1644783029.5153394,None,2952,21618.86715853538
1644783030.919515,None,6054,14982.107077587441
1644783031.1917934,None,1148,10836.677753262768
1644783031.473055,None,1273,7241.599164220079
1644783033.9120688,None,11238,4894.12567899345
1644783034.164039,None,1172,5469.941564424455
1644783037.4923198,None,14526,4429.0170810275295
1644783041.0338123,None,12464,6391.854892064432
1644783044.2131453,None,12675,7916.671379306257
1644783045.4342964,None,4462,9312.839941060993
1644783046.1004248,None,2573,8760.045799337908
1644783047.9227548,None,7914,7634.133517020421
1644783048.5705564,None,2226,7553.648982558692
1644783049.1563299,None,2240,6311.688170080731
1644783052.036902,None,11655,5190.160188631357
1644783054.6863594,None,9737,6194.113290593104
1644783055.4566185,None,2350,6903.645135064765
1644783056.889066,None,6077,6106.439106924918
1644783058.9281504,None,7865,6098.536122279069
1644783061.1745286,None,10429,6459.17039155109
1644783078.606552,None,83318,7319.956082798102
1644783097.331784,None,87212,21728.87700300509
1644783118.3846672,None,100263,36196.83042191097
1644783138.6330423,None,93861,51677.731342420724
1644783156.0631385,None,84191,63875.05608443792
1644783158.3340368,None,9172,71865.12731790531
1644783159.146986,None,3387,63367.52600995259
1644783159.5234258,None,1709,52469.19403770515
1644783160.1796465,None,2729,41081.62397528075
1644783160.7232633,None,2114,30732.9589159709
1644783163.2102044,None,9600,21829.861860964927
1644783164.3663552,None,4407,16257.690501143486
1644783167.1638954,None,11157,11560.042226701598
1644783169.0055425,None,6759,9733.74900046408
1644783169.4702942,None,1672,8229.397569744582
1644783169.9747508,None,1873,6512.9812774633865
1644783172.314852,None,8761,5303.871967781469
1644783174.0446067,None,7292,5684.35821089427
1644783175.0658438,None,3379,5915.943184451879
1644783176.5692198,None,5217,5452.305497379645
1644783177.38715,None,3374,5369.744237262879
1644783178.103842,None,2822,4962.362848364937
1644783180.0481849,None,7917,4486.170343054535
1644783181.0932574,None,4242,5024.747324729946
1644783181.7494652,None,2280,4885.952616291538
1644783182.9889674,None,4043,4359.155189572047
1644783183.36392,None,1613,4229.957573855152
1644783184.678843,None,5445,3649.353496316587
1644783185.080104,None,1639,3892.4249213282997
1644783185.4233105,None,1406,3410.5510431627936
1644783185.9438434,None,1675,2932.5937013175444
1644783186.3174412,None,1366,2572.931942925812
1644783186.7216573,None,1641,2221.6747234557124
1644783187.3441372,None,2388,1998.1992577990077
1644783188.3692443,None,3166,1990.5031905861106
1644783189.359754,None,4477,2185.6349004604035
1644783191.25051,None,8247,2660.7788670030327
1644783191.826361,None,2253,3866.241200396773
1644783193.2830884,None,6288,3777.9298216193183
1644783194.4938517,None,4635,4408.635768827651
1644783195.3147287,None,3143,4604.563425892532
1644783195.9887915,None,2564,4412.384527521119
1644783198.2629254,None,8914,4054.2843345181263
1644783200.287126,None,8420,4960.466051964766
1644783200.7260866,None,1809,5731.416390312011
1644783201.7905006,None,3639,5112.198738942534
1644783202.6723633,None,3813,4831.397115216352
1644783204.231786,None,6110,4583.4204515007805
1644783207.747954,None,14266,4814.22761013646
1644783209.756727,None,9561,6685.480017849775
1644783210.3464706,None,2703,7524.495390631875
1644783212.7575252,None,10478,6857.172272379701
1644783214.1894772,None,6423,7657.349619079411
1644783214.6874845,None,1981,7542.480993345602
1644783215.9676614,None,5756,6471.477527219528
1644783217.5355167,None,6474,6175.257025238046
1644783221.5333362,None,18207,6080.700885701509
1644783223.527254,None,9216,8397.523180653669
1644783224.2702632,None,2960,8847.557034570578
1644783224.770232,None,1735,7940.033222728631
1644783225.2706954,None,2041,6731.82475346235
1644783225.5137086,None,1097,5610.861715835933
1644783226.8424923,None,5908,4406.706575986063
1644783227.7235754,None,4021,4340.624591979438
1644783229.4914615,None,7782,4061.726585420647
1644783230.161117,None,2998,4675.637038453939
1644783230.5335877,None,1529,4393.187839031346
1644783231.1759307,None,2681,3847.5731695699405
1644783232.0007536,None,3703,3562.8018679913353
1644783235.1593838,None,12199,3513.89652650577
1644783236.3914485,None,5098,5190.384604233403
1644783237.0668375,None,3206,5380.678231533287
1644783237.5197086,None,2167,5114.73089640439
1644783237.9209774,None,1885,4585.810568908611
1644783238.1967247,None,1337,3988.767029459697
1644783239.3155394,None,5011,3318.707886141895
1644783242.7691586,None,13060,3464.9394761247486
1644783244.9828055,None,8525,5289.945516938638
1644783245.469381,None,2037,6163.980837941346
1644783245.756093,None,1339,5632.927806015509
1644783246.6163876,None,4140,4880.93960337122
1644783247.0002663,None,1793,4662.978418391878
1644783248.9277494,None,7743,3984.560989634011
1644783249.5079763,None,2660,4558.292854831852
1644783251.1631014,None,6181,4154.286042500196
1644783252.8405972,None,7888,4505.568892115889
1644783254.0999677,None,5941,5214.7410968771665
1644783255.2218955,None,4674,5496.159808033825
1644783255.538839,None,1468,5461.6112377981735
1644783256.6409504,None,4933,4729.966951226297
1644783257.0010462,None,1496,4688.348115214116
1644783258.2078314,None,5395,3976.1712353619923
1644783259.9424834,None,7373,4107.204117251578
1644783260.3372989,None,1717,4688.816191257451
1644783260.5289733,None,916,4151.990216758886
1644783260.9193265,None,1669,3481.226075533522
1644783262.0863879,None,4814,3011.8565048967057
1644783264.469667,None,10091,3237.354474387057
1644783265.3247697,None,2696,4559.855230532328
1644783266.419965,None,3753,4362.4813708023885
1644783266.8152735,None,1604,4335.81137908674
1644783267.7715364,None,4213,3841.1734211618614
1644783269.7421434,None,7632,3863.436642801466
1644783270.2371771,None,2242,4572.8884164186675
1644783270.5917907,None,1593,4178.198108875429
1644783271.043151,None,2014,3653.093647754197
1644783271.2797434,None,1178,3243.3711032380515
1644783271.5163581,None,1112,2719.523503781103
1644783271.9438863,None,1622,2257.81831576094
1644783272.111534,None,710,1986.4205191274084
1644783272.451791,None,1479,1617.9611994745894
1644783272.7816305,None,1433,1485.8124728804166
1644783273.2716782,None,2303,1409.8068715095937
1644783273.9396808,None,3069,1553.3011015495072
1644783275.154149,None,5717,1867.5660030726997
1644783276.559839,None,6025,2697.0151847444804
1644783277.174876,None,2701,3521.7997862791754
1644783277.588797,None,1731,3573.8850577033
1644783280.1000438,None,10615,3335.261492766225
1644783280.4194674,None,1531,4811.297646349409
1644783280.9940178,None,2272,4357.964371826114
1644783281.394314,None,1868,3989.414224206028
1644783282.3730078,None,4094,3523.1338840939366
1644783285.1620147,None,10445,3529.240096738177
1644783286.8400054,None,6524,4839.777622631018
1644783287.6995733,None,3106,5328.566886879047
1644783288.0869248,None,1541,5064.258661626994
1644783288.3800879,None,1439,4433.4857842640695
1644783288.652904,None,1298,3773.604405188329
1644783290.0402145,None,5945,3126.6472894504295
1644783291.0624974,None,3907,3492.919399043113
1644783291.368555,None,1428,3513.355119990898
1644783292.4264972,None,4435,3083.848622786648
1644783293.0747943,None,2831,3304.165426234126
1644783294.9298334,None,7924,3221.768711496039
1644783296.1464946,None,5005,4163.96377930315
1644783296.707991,None,2639,4470.463825158258
1644783297.0502305,None,1697,4235.43986453306
1644783301.3589823,None,15913,3766.426078440054
1644783303.1792994,None,7654,6132.0208069003065
1644783303.6584108,None,2213,6725.814072565092
1644783303.9667368,None,1387,6092.5275042861795
1644783304.3461769,None,1625,5212.48925673291
1644783307.7331567,None,16108,4375.716383207502
1644783310.8932805,None,13257,6497.950413599094
1644783312.5976164,None,6557,8009.920255955491
1644783314.0007727,None,4919,8059.276692211727
1644783315.1609402,None,4782,7658.992165080657
1644783315.6712997,None,2230,7147.739875781769
1644783315.9689236,None,1440,6097.563824647612
1644783316.2555506,None,1401,4945.4756564302925
1644783316.4891667,None,1103,3921.513530180296
1644783317.3115492,None,3792,3025.974621534838
1644783317.6056771,None,1300,2876.015634517889
1644783319.020654,None,6500,2396.2370617642778
1644783319.9154625,None,3645,3091.9544397578993
1644783323.5680325,None,14766,3261.681588334509
1644783324.8596156,None,4406,5646.723497801129
1644783326.1630795,None,4463,5803.446022597873
1644783328.527541,None,9543,5807.272597182938
1644783329.7814572,None,5395,6689.67670717875
1644783329.989748,None,1012,6600.701965044102
1644783330.2486603,None,1276,5544.111050582156
1644783332.8353226,None,10961,4548.281977680321
1644783333.2082903,None,1778,5577.530141834765
1644783333.4850848,None,1281,4812.0753656052975
1644783335.1109693,None,6241,4017.7251394503946
1644783335.405073,None,1477,4309.100295939248
1644783335.6238363,None,1063,3704.2033686909026
1644783335.7696328,None,692,3082.15344060447
1644783338.561616,None,9940,2466.337733895128
1644783338.8885074,None,1494,3793.588230236877
1644783343.363389,None,19051,3436.1014630757345
1644783347.9910662,None,18773,6588.6685505766
1644783350.4343605,None,11633,9502.918672330574
1644783350.7076828,None,1305,10651.70489022453
1644783351.3415449,None,2661,9372.257315066927
1644783351.6967063,None,1673,8141.907856123579
1644783352.1941679,None,2185,6649.937117668812
1644783353.3424075,None,5306,5355.265966589119
1644783353.524935,None,874,4891.2879180810205
1644783353.7651484,None,1005,3768.98248167696
1644783353.9412045,None,817,2915.8339603188087
1644783354.133652,None,730,2246.4622538765734
1644783355.7580755,None,6431,1743.3066097587784
1644783355.9941483,None,1107,2522.603745788967
1644783356.105251,None,486,2284.7478814528886
1644783356.2941468,None,858,1944.5856395510236
1644783357.3951657,None,4983,1698.5264505289495
1644783357.8876681,None,2182,2300.1026058433677
1644783358.0925167,None,865,2328.069708432912
1644783359.6246843,None,6423,2075.701352908303
1644783360.4177632,None,3438,2931.5823881212855
1644783360.5031028,None,376,3144.500100064205
1644783360.7421477,None,888,2691.7285175072443
1644783360.8993788,None,559,2321.1326600036837
1644783361.089347,None,724,1896.25728293402
1644783361.1870856,None,364,1547.3902499199176
1644783361.3706079,None,654,1190.1403518061902
1644783361.478236,None,497,966.3899938239604
1644783361.7182744,None,908,783.4750596317436
1644783361.7921789,None,323,744.2201391415912
1644783363.8014739,None,9042,630.2608267319576
1644783366.2760415,None,10757,2287.311428415677
1644783366.7116845,None,1408,4210.530440435372
1644783367.8386207,None,4569,4079.52734579604
1644783370.8522906,None,13355,4415.646597485568
1644783371.6444285,None,3638,6358.667237094021
1644783373.4275486,None,7265,6150.615161681732
1644783374.8401558,None,5288,6519.571606155182
1644783377.7249022,None,10367,6378.446738480285
1644783378.1172106,None,1859,7190.079752973843
1644783378.8151085,None,3205,6230.43119598141
1644783380.097762,None,5278,5544.964254773962
1644783381.330819,None,5405,5331.372317696176
1644783381.5351691,None,939,5214.805091225675
1644783381.7891219,None,1130,4274.682761263867
1644783382.207249,None,1574,3475.8234319534245
1644783384.069262,None,8649,2890.2465850716685
1644783386.2114599,None,9650,3846.6419739350677
1644783387.578931,None,6192,5046.406298178182
1644783387.818499,None,1045,5502.147328066705
1644783387.9792285,None,636,4834.158370057796
1644783388.1532986,None,760,4027.907204344272
1644783388.5942428,None,2054,3251.1662942302223
1644783388.7182426,None,557,2799.477735106883
1644783389.363563,None,2369,2149.248947360869
1644783389.6809778,None,1334,1989.6008670565627
1644783390.9725614,None,5044,1736.4463630786631
1644783391.319787,None,1398,2316.749499694855
1644783391.480492,None,720,2193.0788376327773
1644783392.8535268,None,6135,1937.039823188001
1644783393.835606,None,4622,2764.945607003081
1644783393.9729176,None,592,3243.1183479147453
1644783395.5695403,None,6519,2846.495577134353
1644783396.050685,None,1978,3597.3239762478115
1644783396.2947183,None,1115,3377.997282566614
1644783396.3899484,None,444,2950.5032592359703
1644783396.6250525,None,997,2391.7247653679196
1644783396.7922049,None,738,1987.6053712642815
1644783396.9950438,None,920,1600.7275834943857
1644783397.358611,None,1338,1333.0122546849875
1644783399.0155451,None,6734,1229.8759634853716
1644783400.4197195,None,5841,2268.882997979866
1644783402.0292356,None,6628,3112.73126016503
1644783404.2165706,None,8579,4033.0232838156107
1644783404.6232908,None,1810,5208.641081569925
1644783405.0171382,None,1771,4848.299437539559
1644783405.337034,None,1529,4349.673603536273
1644783407.0586739,None,7932,3743.9627351180166
1644783408.239153,None,5466,4432.691212344817
1644783408.726224,None,2352,4632.092704457076
1644783409.2594237,None,2535,4210.427510149612
1644783410.6432636,None,5884,3847.683912499155
1644783412.4690402,None,6850,4189.388123525514
1644783413.6857293,None,5560,4731.89649994204
1644783414.4465892,None,3316,4987.306666427956
1644783415.007071,None,2539,4748.975013362965
1644783415.6595953,None,2904,4327.884696506023
1644783416.5766737,None,3542,3984.4574642456714
1644783418.3374736,None,8486,3800.3970686672315
1644783420.611189,None,10905,4648.658380462029
1644783423.4249938,None,12315,5973.371779877551
1644783426.0086565,None,9869,7491.831147485676
1644783426.9485526,None,4147,8348.630282373435
1644783427.4321516,None,2286,7857.70301915034
1644783427.756064,None,1557,6853.8763000919325
1644783428.377055,None,2554,5667.994348313883
1644783428.848384,None,2005,4755.258906046973
1644783428.9837682,None,594,3881.2128367159617
1644783429.1246576,None,669,2916.149811732043
1644783429.3121195,None,788,2176.3773004161512
1644783431.239251,None,7612,1658.356112803824
1644783431.5055766,None,1202,2668.580464745295
1644783431.7258005,None,866,2449.001345152365
1644783431.9644022,None,1138,2179.559561888336
1644783432.1920402,None,956,1970.8208466206092
1644783432.3368979,None,648,1733.7077539358008
1644783433.8363073,None,6357,1455.1873286476082
1644783435.024851,None,4741,2353.360075479138
1644783436.6730587,None,6779,2913.070513938674
1644783437.1055963,None,1845,3828.704539083951
1644783438.8331378,None,7129,3656.7144708576075
1644783439.194748,None,1629,4456.72210065736
1644783441.1948767,None,8387,4050.0149916694913
1644783441.743505,None,2284,4933.868860024254
1644783444.0692766,None,9231,4518.752777411652
1644783444.355992,None,1405,5459.09364385227
1644783444.5955322,None,1028,4771.890668393973
1644783445.2342377,None,2665,3997.7521143707518
1644783445.8656764,None,2524,3593.092848265786
1644783446.2138677,None,1532,3229.2084807427964
1644783446.6458561,None,1777,2750.673052678413
1644783447.5118985,None,3815,2416.1991093280567
1644783448.5747838,None,4791,2580.124558589957
1644783449.3814542,None,3506,2994.625289173645
1644783452.6580842,None,12891,3159.500199513554
1644783453.0533936,None,1830,5178.261894070771
1644783453.7016401,None,2835,4847.801407568494
1644783454.6043591,None,3987,4604.677444312533
1644783458.646261,None,14335,4516.316283132513
1644783459.0840082,None,2110,6454.990393110291
1644783460.1811593,None,4904,5832.228716471492
1644783461.473827,None,5714,5706.333888374045
1644783461.840491,None,1771,5710.433840197604
1644783462.1847148,None,1469,4912.227377860108
1644783463.8463404,None,5718,4094.7685073170137
1644783464.5585694,None,2936,4216.380914307114
1644783465.612569,None,4803,3858.890420875576
1644783466.0555208,None,2060,3953.303987465467
1644783466.3600667,None,1421,3550.7771748608698
1644783466.8595128,None,2265,3070.625461353475
1644783468.409015,None,5212,2816.1540319331684
1644783468.8128128,None,1688,3205.5898598930326
1644783470.0791242,None,5451,2910.978221378766
1644783470.528414,None,1943,3392.349731822369
1644783471.3740954,None,3703,3161.72966493421
1644783471.8567007,None,2036,3278.3378773818717
1644783474.217662,None,10028,3049.765371173481
1644783475.4472437,None,5156,4419.357835595051
1644783478.078029,None,11641,4744.683527197025
1644783478.536213,None,1974,6281.897433322922
1644783479.5519958,None,4707,5732.698032798016
