timestamp,window,packages,predicted
1643073994.4825473,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0],59,0.0
1643073994.5975492,[0, 0, 0, 0, 0, 0, 0, 0, 0, 59],53,10.727272727272728
1643073994.7810025,[0, 0, 0, 0, 0, 59, 53],39,24.3125
1643073994.831717,[0, 0, 0, 59, 53, 39],16,30.559766763848398
1643073994.9955506,[0, 0, 59, 53, 39, 16],15,26.399833402748854
1643073995.145629,[0, 59, 53, 39, 16, 15],25,23.14273814482061
1643073995.2530787,[59, 53, 39, 16, 15, 25],18,23.673384389157576
1643073995.4956217,[53, 39, 16, 15, 25, 18],20,22.05241742082684
1643073995.6055875,[39, 16, 15, 25, 18, 20],17,21.46601244344774
1643073995.7560074,[16, 15, 25, 18, 20, 17],4,20.19000888817696
1643073995.828119,[15, 25, 18, 20, 17, 4],7,15.564292062983542
1643073995.9294815,[25, 18, 20, 17, 4, 7],13,13.117351473559673
1643073996.023581,[18, 20, 17, 4, 7, 13],14,13.083822481114051
1643073996.1020746,[20, 17, 4, 7, 13, 14],9,13.345587486510038
1643073996.24822,[17, 4, 7, 13, 14, 9],20,12.103991061792884
1643073996.3125036,[4, 7, 13, 14, 9, 20],4,14.359993615566346
1643073996.3282926,[7, 13, 14, 9, 20, 4],13,11.399995439690247
1643073996.7032921,[13, 14, 9, 20, 4, 13],16,11.857139599778748
1643073996.8076243,[14, 9, 20, 4, 13, 16],23,13.040813999841962
1643073997.0487385,[9, 20, 4, 13, 16, 23],21,15.88629571417283
1643073997.1120558,[20, 4, 13, 16, 23, 21],4,17.34735408155202
1643073997.313601,[4, 13, 16, 23, 21, 4],20,13.533824343965728
1643073997.4741595,[13, 16, 23, 21, 4, 20],20,15.381303102832662
1643073997.5376384,[16, 23, 21, 4, 20, 20],9,16.700930787737615
1643073997.96559,[23, 21, 4, 20, 20, 9],12,14.50066484838401
1643073998.0525744,[21, 4, 20, 20, 9, 12],17,13.786189177417151
1643073998.1720226,[4, 20, 20, 9, 12, 17],8,14.70442084101225
1643073998.339054,[20, 20, 9, 12, 17, 8],9,12.788872029294463
1643073998.4654868,[20, 9, 12, 17, 8, 9],7,11.70633716378176
1643073998.8640811,[9, 12, 17, 8, 9, 7],18,10.361669402701256
1643073999.0545113,[12, 17, 8, 9, 7, 18],16,12.54404957335804
1643073999.204638,[17, 8, 9, 7, 18, 16],30,13.531463980970027
1643073999.329474,[8, 9, 7, 18, 16, 30],36,18.236759986407165
1643073999.5125906,[9, 7, 18, 16, 30, 36],16,23.31197141886226
1643073999.6530783,[7, 18, 16, 30, 36, 16],16,21.22283672775876
1643073999.845449,[18, 16, 30, 36, 16, 16],6,19.73059766268483
1643073999.897376,[16, 30, 36, 16, 16, 6],17,15.807569759060591
1643073999.9824939,[30, 36, 16, 16, 6, 17],8,16.148264113614708
1643074000.1429667,[36, 16, 16, 6, 17, 8],10,13.820188652581933
1643074000.2699509,[16, 16, 6, 17, 8, 10],9,12.728706180415667
1643074000.434553,[16, 6, 17, 8, 10, 9],8,11.663361557439762
1643074000.4934525,[6, 17, 8, 10, 9, 8],10,10.616686826742686
1643074000.5076544,[17, 8, 10, 9, 8, 10],5,10.44049059053049
1643074000.5421388,[8, 10, 9, 8, 10, 5],11,8.88606470752178
1643074000.654941,[10, 9, 8, 10, 5, 11],20,9.490046219658414
1643074000.8593419,[9, 8, 10, 5, 11, 20],11,12.492890156898866
1643074000.866758,[8, 10, 5, 11, 20, 11],12,12.06635011207062
1643074001.0645707,[10, 5, 11, 20, 11, 12],12,12.0473929371933
1643074001.3558881,[5, 11, 20, 11, 12, 12],11,12.033852097995215
1643074001.5804265,[11, 20, 11, 12, 12, 11],24,11.738465784282296
1643074001.721408,[20, 11, 12, 12, 11, 24],24,15.241761274487352
1643074002.0006287,[11, 12, 12, 11, 24, 24],16,17.744115196062396
1643074002.1548045,[12, 12, 11, 24, 24, 16],36,17.245796568615997
1643074002.2244523,[12, 11, 24, 24, 16, 36],17,22.604140406154283
1643074003.1359446,[11, 24, 24, 16, 36, 17],36,21.002957432967346
1643074003.5951214,[24, 24, 16, 36, 17, 36],25,25.287826737833818
1643074003.852489,[24, 16, 36, 17, 36, 25],12,25.205590527024157
1643074004.152885,[16, 36, 17, 36, 25, 12],42,21.43256466216011
1643074004.3099043,[36, 17, 36, 25, 12, 42],14,27.308974758685792
1643074004.502417,[17, 36, 25, 12, 42, 14],22,23.506410541918424
1643074004.632837,[36, 25, 12, 42, 14, 22],12,23.07600752994173
1643074005.0604637,[25, 12, 42, 14, 22, 12],6,19.91143394995838
1643074005.1743498,[12, 42, 14, 22, 12, 6],6,15.936738535684556
1643074005.5134275,[42, 14, 22, 12, 6, 6],9,13.097670382631826
1643074006.0914364,[14, 22, 12, 6, 6, 9],22,11.926907416165589
1643074006.3143823,[22, 12, 6, 6, 9, 22],14,14.804933868689705
1643074006.6146896,[12, 6, 6, 9, 22, 14],19,14.57495276334979
1643074006.7884884,[6, 6, 9, 22, 14, 19],17,15.839251973821277
1643074007.1548557,[6, 9, 22, 14, 19, 17],41,16.170894267015196
1643074007.404426,[9, 22, 14, 19, 17, 41],13,23.264924476439425
1643074007.5538602,[22, 14, 19, 17, 41, 13],23,20.33208891174245
1643074008.2247922,[14, 19, 17, 41, 13, 23],14,21.09434922267318
1643074008.762483,[19, 17, 41, 13, 23, 14],19,19.067392301909415
1643074008.952826,[17, 41, 13, 23, 14, 19],10,19.048137358506725
1643074009.3373802,[41, 13, 23, 14, 19, 10],19,16.46295525607623
1643074009.7807388,[13, 23, 14, 19, 10, 19],50,17.187825182911592
1643074010.1468234,[23, 14, 19, 10, 19, 50],16,26.56273227350828
1643074010.3787766,[14, 19, 10, 19, 50, 16],20,23.544808766791633
1643074011.0187557,[19, 10, 19, 50, 16, 20],22,22.53200626199402
1643074011.6998606,[10, 19, 50, 16, 20, 22],43,22.38000447285287
1643074012.3040733,[19, 50, 16, 20, 22, 43],24,28.27143176632348
1643074012.7217584,[50, 16, 20, 22, 43, 24],21,27.051022690231058
1643074012.8647964,[16, 20, 22, 43, 24, 21],18,25.322159064450755
1643074013.3161213,[20, 22, 43, 24, 21, 18],13,23.230113617464824
1643074013.699869,[22, 43, 24, 21, 18, 13],10,20.307224012474876
1643074014.1448514,[43, 24, 21, 18, 13, 10],11,17.362302866053483
1643074014.836136,[24, 21, 18, 13, 10, 11],30,15.544502047181059
1643074015.7678883,[21, 18, 13, 10, 11, 30],16,19.674644319415044
1643074016.2692885,[18, 13, 10, 11, 30, 16],34,18.62474594243932
1643074017.2688134,[13, 10, 11, 30, 16, 34],37,23.01767567317094
1643074018.5675893,[10, 11, 30, 16, 34, 37],40,27.012625480836384
1643074020.7710617,[11, 30, 16, 34, 37, 40],17,30.72330391488313
1643074022.0968223,[30, 16, 34, 37, 40, 17],34,26.802359939202237
1643074023.1744876,[16, 34, 37, 40, 17, 34],34,28.858828528001595
1643074024.6697905,[34, 37, 40, 17, 34, 34],51,30.327734662858283
1643074025.6190374,[37, 40, 17, 34, 34, 51],31,36.23409618775592
1643074026.7860866,[40, 17, 34, 34, 51, 31],25,34.73864013411137
1643074027.3975933,[17, 34, 34, 51, 31, 25],24,31.956171524365264
1643074028.3466551,[34, 34, 51, 31, 25, 24],42,29.682979660260905
1643074029.419027,[34, 51, 31, 25, 24, 42],42,33.202128328757794
1643074030.1536224,[51, 31, 25, 24, 42, 42],22,35.715805949112706
1643074030.8619,[31, 25, 24, 42, 42, 22],10,31.797004249366218
1643074031.505447,[25, 24, 42, 42, 22, 10],17,25.5692887495473
1643074032.2007043,[24, 42, 42, 22, 10, 17],14,23.12092053539093
1643074033.0763612,[42, 42, 22, 10, 17, 14],27,20.51494323956495
1643074034.0335617,[42, 22, 10, 17, 14, 27],17,22.36781659968925
1643074034.6189632,[22, 10, 17, 14, 27, 17],14,20.83415471406375
1643074035.3491926,[10, 17, 14, 27, 17, 14],7,18.88153908147411
1643074036.0208786,[17, 14, 27, 17, 14, 7],11,15.486813629624365
1643074037.386873,[14, 27, 17, 14, 7, 11],16,14.204866878303118
1643074038.0454333,[27, 17, 14, 7, 11, 16],20,14.717762055930798
1643074039.092384,[17, 14, 7, 11, 16, 20],26,16.226972897093425
1643074040.33617,[14, 7, 11, 16, 20, 26],24,19.019266355066733
1643074041.3758602,[7, 11, 16, 20, 26, 24],14,20.442333110761954
1643074042.4549387,[11, 16, 20, 26, 24, 14],20,18.60166650768711
1643074045.3964303,[16, 20, 26, 24, 14, 20],23,19.00119036263365
1643074046.190689,[20, 26, 24, 14, 20, 23],10,20.14370740188118
1643074046.9539711,[26, 24, 14, 20, 23, 10],14,17.245505287057984
1643074047.462968,[24, 14, 20, 23, 10, 14],9,16.318218062184275
1643074048.5611658,[14, 20, 23, 10, 14, 9],22,14.22729861584591
1643074049.0312169,[20, 23, 10, 14, 9, 22],18,16.448070439889936
1643074050.178793,[23, 10, 14, 9, 22, 18],25,16.891478885635667
1643074050.9167497,[10, 14, 9, 22, 18, 25],16,19.208199204025476
1643074051.6001396,[14, 9, 22, 18, 25, 16],15,18.291570860018197
1643074053.0576825,[9, 22, 18, 25, 16, 15],22,17.35112204287014
1643074053.59042,[22, 18, 25, 16, 15, 22],15,18.679372887764387
1643074054.5347884,[18, 25, 16, 15, 22, 15],22,17.628123491260276
1643074055.8814108,[25, 16, 15, 22, 15, 22],12,18.87723106518591
1643074056.5644877,[16, 15, 22, 15, 22, 12],10,16.91230790370422
1643074057.2309115,[15, 22, 15, 22, 12, 10],12,14.937362788360158
1643074059.1089852,[22, 15, 22, 12, 10, 12],10,14.098116277400113
1643074060.5240645,[15, 22, 12, 10, 12, 10],18,12.927225912428653
1643074061.1615038,[22, 12, 10, 12, 10, 18],19,14.376589937449038
1643074062.2657895,[12, 10, 12, 10, 18, 19],18,15.697564241035028
1643074063.8224385,[10, 12, 10, 18, 19, 18],8,16.355403029310736
1643074064.9379237,[12, 10, 18, 19, 18, 8],12,13.968145020936241
1643074065.988522,[10, 18, 19, 18, 8, 12],13,13.405817872097316
1643074067.5050073,[18, 19, 18, 8, 12, 13],14,13.28986990864094
1643074069.4627204,[19, 18, 8, 12, 13, 14],11,13.492764220457815
1643074071.5403342,[18, 8, 12, 13, 14, 11],36,12.780545871755582
1643074074.577316,[8, 12, 13, 14, 11, 36],26,19.41467562268256
1643074076.6148074,[12, 13, 14, 11, 36, 26],20,21.296196873344684
1643074077.2953537,[13, 14, 11, 36, 26, 20],4,20.925854909531914
1643074079.9209275,[14, 11, 36, 26, 20, 4],9,16.089896363951368
1643074081.1645503,[11, 36, 26, 20, 4, 9],6,14.064211688536691
1643074082.078437,[36, 26, 20, 4, 9, 6],10,11.760151206097635
1643074082.7567127,[26, 20, 4, 9, 6, 10],5,11.25725086149831
1643074084.0780866,[20, 4, 9, 6, 10, 5],16,9.469464901070221
1643074085.5943003,[4, 9, 6, 10, 5, 16],13,11.335332072193015
1643074087.9300206,[9, 6, 10, 5, 16, 13],17,11.810951480137868
1643074089.3262818,[6, 10, 5, 16, 13, 17],10,13.293536771527048
1643074090.1103165,[10, 5, 16, 13, 17, 10],14,12.352526265376461
1643074091.8983886,[5, 16, 13, 17, 10, 14],9,12.823233046697473
1643074094.430159,[16, 13, 17, 10, 14, 9],12,11.730880747641052
1643074096.4780912,[13, 17, 10, 14, 9, 12],11,11.807771962600752
1643074098.242038,[17, 10, 14, 9, 12, 11],5,11.576979973286251
1643074101.03544,[10, 14, 9, 12, 11, 5],7,9.697842838061609
1643074101.8635418,[14, 9, 12, 11, 5, 7],8,8.927030598615435
1643074104.0857902,[9, 12, 11, 5, 7, 8],22,8.66216471329674
1643074104.9885569,[12, 11, 5, 7, 8, 22],18,12.472974795211957
1643074106.4796891,[11, 5, 7, 8, 22, 18],27,14.052124853722827
1643074107.5416303,[5, 7, 8, 22, 18, 27],22,17.75151775265916
1643074109.317912,[7, 8, 22, 18, 27, 22],6,18.965369823327972
1643074111.9009316,[8, 22, 18, 27, 22, 6],15,15.260978445234265
1643074112.9954615,[22, 18, 27, 22, 6, 15],10,15.186413175167331
1643074114.7297199,[18, 27, 22, 6, 15, 10],26,13.704580839405235
1643074115.8228545,[27, 22, 6, 15, 10, 26],27,17.21755774243231
1643074116.2740512,[22, 6, 15, 10, 26, 27],7,20.012541244594505
1643074117.5051262,[6, 15, 10, 26, 27, 7],24,16.294672317567503
