timestamp,window,packages,predicted
1643072449.323431,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0],59,0.0
1643072449.468594,[0, 0, 0, 0, 0, 0, 0, 0, 0, 59],53,9.076923076923077
1643072449.5831676,[0, 0, 0, 0, 0, 59, 53],39,20.714285714285715
1643072449.6380322,[0, 0, 0, 59, 53, 39],16,27.22222222222222
1643072449.7780561,[0, 0, 59, 53, 39, 16],15,25.185185185185187
1643072449.960954,[0, 59, 53, 39, 16, 15],25,22.333333333333332
1643072450.0704224,[59, 53, 39, 16, 15, 25],18,21.14814814814815
1643072450.2005353,[53, 39, 16, 15, 25, 18],20,17.48148148148148
1643072450.3193295,[39, 16, 15, 25, 18, 20],17,15.777777777777779
1643072450.4924817,[16, 15, 25, 18, 20, 17],4,14.62962962962963
1643072450.5790136,[15, 25, 18, 20, 17, 4],7,11.407407407407407
1643072450.6814718,[25, 18, 20, 17, 4, 7],13,9.296296296296296
1643072450.7603505,[18, 20, 17, 4, 7, 13],14,8.814814814814815
1643072450.8534167,[20, 17, 4, 7, 13, 14],9,9.0
1643072451.0768983,[17, 4, 7, 13, 14, 9],20,8.222222222222221
1643072451.307013,[4, 7, 13, 14, 9, 20],4,10.296296296296296
1643072451.3249574,[7, 13, 14, 9, 20, 4],13,8.703703703703704
1643072451.4044662,[13, 14, 9, 20, 4, 13],16,9.11111111111111
1643072451.5504167,[14, 9, 20, 4, 13, 16],23,9.962962962962964
1643072451.6973712,[9, 20, 4, 13, 16, 23],21,12.25925925925926
1643072451.8034403,[20, 4, 13, 16, 23, 21],4,13.777777777777779
1643072451.9414048,[4, 13, 16, 23, 21, 4],20,11.074074074074074
1643072452.0653691,[13, 16, 23, 21, 4, 20],20,12.518518518518519
1643072452.1004806,[16, 23, 21, 4, 20, 20],9,13.37037037037037
1643072452.4289176,[23, 21, 4, 20, 20, 9],12,11.518518518518519
1643072452.481323,[21, 4, 20, 20, 9, 12],17,10.592592592592593
1643072452.6893756,[4, 20, 20, 9, 12, 17],8,11.185185185185185
1643072452.7444017,[20, 20, 9, 12, 17, 8],9,9.925925925925926
1643072452.8608968,[20, 9, 12, 17, 8, 9],7,8.74074074074074
1643072453.2413886,[9, 12, 17, 8, 9, 7],18,7.518518518518518
1643072453.4004679,[12, 17, 8, 9, 7, 18],16,9.222222222222221
